"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","NumeroMorts","NumeroLesionatsLleus","NumeroLesionatsGreus","NumeroVictimes","NumeroVehiclesImplicats","CoordenadaUTM_X","CoordenadaUTM_Y"
"2016S006143","8","Ds",2016,8,"Agost",6,7,0,1,0,1,1,431772,4589258
"2016S005730","8","Dc",2016,7,"Juliol",20,17,0,0,0,0,3,430444,4588098
"2016S008088","8","Dl",2016,10,"Octubre",24,12,0,1,0,1,2,432198,4588989
"2016S001295","8","Dv",2016,2,"Febrer",19,6,0,1,0,1,2,432117,4588897
"2016S009021","8","Dj",2016,11,"Novembre",24,9,0,3,0,3,2,432280,4589211
"2016S008743","8","Dl",2016,11,"Novembre",14,14,0,2,0,2,2,432280,4589211
"2016S003987","8","Dm",2016,5,"Maig",24,20,0,2,0,2,4,432297,4589498
"2016S002869","8","Dv",2016,4,"Abril",15,16,0,0,1,1,1,431289,4587995
"2016S002233","8","Dl",2016,3,"Marc",21,4,0,0,0,0,1,431752,4588091
"2016S009673","8","Dj",2016,12,"Desembre",15,19,0,1,0,1,1,431752,4588091
"2016S000550","8","Dv",2016,1,"Gener",22,18,0,4,0,4,2,431784,4588822
"2016S005104","8","Dc",2016,6,"Juny",29,18,0,2,0,2,2,432071,4588459
"2016S003458","8","Dj",2016,5,"Maig",5,16,0,4,0,4,4,432128,4588868
"2016S007579","8","Dj",2016,10,"Octubre",6,7,0,2,0,2,2,431862,4588086
"2016S003808","8","Dc",2016,5,"Maig",18,14,0,1,0,1,2,431987,4588845
"2016S007207","8","Dc",2016,9,"Setembre",21,15,0,1,0,1,3,432143,4588820
"2016S005240","8","Dl",2016,7,"Juliol",4,16,0,3,0,3,2,431724,4588824
"2016S008277","8","Ds",2016,10,"Octubre",29,23,0,2,0,2,2,432217,4588884
"2016S004986","8","Ds",2016,6,"Juny",25,12,0,1,0,1,2,431862,4588532
"2016S004394","8","Dl",2016,6,"Juny",6,13,0,0,0,0,1,431716,4588528
"2016S003322","8","Dl",2016,5,"Maig",2,7,0,1,0,1,2,431585,4588795
"2016S005548","8","Dj",2016,7,"Juliol",14,16,0,2,0,2,1,430841,4587056
"2016S006116","8","Dj",2016,8,"Agost",4,19,0,1,0,1,2,430884,4587033
"2016S009341","8","Ds",2016,12,"Desembre",3,23,0,1,0,1,2,430642,4587062
"2016S008829","8","Dj",2016,11,"Novembre",17,7,0,1,0,1,1,430612,4586810
"2016S001083","8","Dj",2016,2,"Febrer",11,7,0,1,0,1,2,431884,4586893
"2016S008812","8","Dc",2016,11,"Novembre",16,18,0,1,0,1,1,431485,4587036
"2016S004472","8","Dc",2016,6,"Juny",8,20,0,3,0,3,3,431681,4587059
"2016S006433","8","Dl",2016,8,"Agost",22,13,0,1,0,1,1,431336,4586962
"2016S007856","8","Ds",2016,10,"Octubre",15,21,0,1,0,1,1,431285,4586963
"2016S001316","8","Dv",2016,2,"Febrer",19,14,0,1,0,1,2,431365,4586849
"2016S008880","8","Dv",2016,11,"Novembre",18,9,0,1,0,1,2,431921,4586823
"2016S003658","8","Dj",2016,5,"Maig",12,20,0,1,0,1,2,431118,4587078
"2016S001538","8","Dv",2016,2,"Febrer",26,19,0,2,0,2,2,431460,4587410
"2016S001625","8","Dl",2016,2,"Febrer",29,19,0,2,0,2,2,431534,4587508
"2016S001497","8","Dj",2016,2,"Febrer",25,16,0,1,0,1,2,431926,4588062
"2016S009040","8","Dj",2016,11,"Novembre",24,15,0,1,0,1,1,431169,4587794
"2016S001722","8","Dj",2016,3,"Marc",3,21,0,2,0,2,4,431788,4587809
"2016S000991","8","Dg",2016,2,"Febrer",7,15,0,2,0,2,1,430901,4587082
"2016S008634","8","Dv",2016,11,"Novembre",11,6,0,1,0,1,1,430695,4587234
"2016S005820","8","Dg",2016,7,"Juliol",24,19,0,0,0,0,2,430533,4587195
"2016S004992","8","Ds",2016,6,"Juny",25,16,0,2,0,2,2,430322,4587126
"2016S004974","8","Dj",2016,6,"Juny",23,21,0,1,0,1,2,430282,4587159
"2016S009318","9","Dv",2016,12,"Desembre",2,17,0,0,0,0,1,432565,4585532
"2016S006215","9","Dm",2016,8,"Agost",9,21,0,1,0,1,2,432436,4586176
"2016S003397","9","Dc",2016,5,"Maig",4,8,0,1,0,1,2,432125,4586560
"2016S009808","9","Dm",2016,12,"Desembre",20,13,0,1,0,1,2,432180,4585976
"2016S009030","9","Dj",2016,11,"Novembre",24,14,0,1,0,1,2,431776,4586752
"2016S002159","9","Dv",2016,3,"Marc",18,10,0,2,0,2,1,431400,4586746
"2016S000174","9","Dv",2016,1,"Gener",8,21,0,1,0,1,2,432029,4586282
"2016S007743","9","Dm",2016,10,"Octubre",11,17,0,1,0,1,2,431372,4586364
"2016S004269","9","Dj",2016,6,"Juny",2,14,0,2,0,2,2,432176,4586026
"2016S003455","9","Dj",2016,5,"Maig",5,16,0,1,0,1,2,431734,4586400
"2016S004325","9","Dv",2016,6,"Juny",3,18,0,1,0,1,1,431359,4586648
"2016S007564","9","Dc",2016,10,"Octubre",5,9,0,1,0,1,2,432176,4586060
"2016S001837","9","Dm",2016,3,"Marc",8,6,0,1,0,1,3,432178,4586204
"2016S003877","9","Dv",2016,5,"Maig",20,13,0,1,0,1,3,432306,4585365
"2016S009328","9","Ds",2016,12,"Desembre",3,2,0,1,0,1,1,432101,4585439
"2016S003689","9","Dv",2016,5,"Maig",13,16,0,1,0,1,2,431944,4585748
"2016S005929","9","Dj",2016,7,"Juliol",28,13,0,1,0,1,2,432055,4585837
"2016S005826","9","Dg",2016,7,"Juliol",24,22,0,1,0,1,1,432216,4585705
"2016S007250","9","Dv",2016,9,"Setembre",23,8,0,1,0,1,2,432066,4586015
"2016S004390","9","Dl",2016,6,"Juny",6,14,0,1,0,1,2,432324,4585608
"2016S005137","9","Dj",2016,6,"Juny",30,21,0,1,0,1,2,432488,4585431
"2016S007782","9","Dj",2016,10,"Octubre",13,11,0,1,0,1,2,431613,4586008
"2016S004498","9","Dj",2016,6,"Juny",9,12,0,1,0,1,1,432483,4587229
"2016S009545","9","Dl",2016,12,"Desembre",12,19,0,1,0,1,2,432318,4588883
"2016S009814","9","Dm",2016,12,"Desembre",20,16,0,2,0,2,1,432488,4588207
"2016S001803","9","Dg",2016,3,"Marc",6,22,0,2,0,2,2,432727,4588845
"2016S001413","9","Dm",2016,2,"Febrer",23,10,0,1,0,1,2,432511,4588410
"2016S001039","9","Dm",2016,2,"Febrer",9,12,0,2,0,2,1,432115,4588123
"2016S005209","9","Dg",2016,7,"Juliol",3,20,0,2,0,2,2,432185,4588513
"2016S003424","9","Dc",2016,5,"Maig",4,19,0,1,0,1,2,432219,4588739
"2016S004089","9","Dv",2016,5,"Maig",27,23,0,0,0,0,5,432234,4588365
"2016S009465","9","Dv",2016,12,"Desembre",9,13,0,1,0,1,1,432293,4588334
"2016S004798","9","Dg",2016,6,"Juny",19,15,0,0,0,0,2,432256,4587791
"2016S003711","9","Ds",2016,5,"Maig",14,15,0,1,0,1,2,432028,4587903
"2016S008804","9","Dc",2016,11,"Novembre",16,13,0,1,0,1,1,432390,4587619
"2016S002184","9","Ds",2016,3,"Marc",19,4,0,1,0,1,3,431845,4587106
"2016S009626","9","Dj",2016,12,"Desembre",15,13,0,1,0,1,2,431954,4587094
"2016S003514","9","Ds",2016,5,"Maig",7,15,0,3,0,3,2,433026,4588976
"2016S007838","9","Ds",2016,10,"Octubre",15,7,0,0,0,0,1,433122,4589021
"2016S005378","9","Ds",2016,7,"Juliol",9,8,0,1,0,1,1,433247,4589078
"2016S009350","9","Dg",2016,12,"Desembre",4,15,0,3,0,3,1,433285,4589234
"2016S009709","9","Ds",2016,12,"Desembre",17,9,0,2,0,2,3,432930,4589160
"2016S006144","9","Ds",2016,8,"Agost",6,10,0,1,0,1,2,432418,4588904
"2016S005608","9","Ds",2016,7,"Juliol",16,2,0,1,0,1,2,432418,4588904
"2016S009965","9","Ds",2016,12,"Desembre",24,13,0,1,0,1,2,432617,4588907
"2016S009078","9","Dv",2016,11,"Novembre",25,20,0,1,0,1,2,432617,4588907
"2016S008033","9","Dv",2016,10,"Octubre",21,21,0,2,0,2,1,433229,4588393
"2016S005302","9","Dc",2016,7,"Juliol",6,19,0,1,0,1,2,433306,4589026
"2016S005463","9","Dm",2016,7,"Juliol",12,14,0,1,0,1,2,432324,4589136
"2016S004347","9","Ds",2016,6,"Juny",4,10,0,2,0,2,2,432324,4589136
"2016S001355","9","Dg",2016,2,"Febrer",21,7,0,2,0,2,1,433391,4589016
"2016S005337","9","Dj",2016,7,"Juliol",7,20,0,1,0,1,2,433529,4588454
"2016S005412","9","Dg",2016,7,"Juliol",10,16,0,1,0,1,2,433305,4588053
"2016S005298","9","Dc",2016,7,"Juliol",6,17,0,1,0,1,3,433588,4588759
"2016S001058","9","Dc",2016,2,"Febrer",10,9,0,2,0,2,2,433818,4587722
"2016S000013","9","Dv",2016,1,"Gener",1,21,0,6,0,6,3,432920,4587607
"2016S008603","9","Dj",2016,11,"Novembre",10,11,0,1,0,1,1,433554,4587662
"2016S008885","9","Dv",2016,11,"Novembre",18,15,0,1,0,1,2,433643,4587108
"2016S005498",NA,"Dc",2016,7,"Juliol",13,5,0,1,0,1,1,427266,4576645
"2016S009159",NA,"Dm",2016,11,"Novembre",29,8,0,1,0,1,1,428622,4587118
"2016S006464",NA,"Dm",2016,8,"Agost",23,14,0,1,0,1,1,433949,4583266
"2016S004049","10","Dj",2016,5,"Maig",26,17,0,1,0,1,2,432114,4585395
"2016S006974","10","Dc",2016,9,"Setembre",14,10,0,1,0,1,2,431814,4585368
"2016S005634","10","Dg",2016,7,"Juliol",17,18,0,1,0,1,2,431831,4585378
"2016S003934","10","Dg",2016,5,"Maig",22,14,0,2,0,2,1,431626,4585435
"2016S001239","10","Dc",2016,2,"Febrer",17,14,0,1,0,1,2,431492,4585179
"2016S002935","10","Dl",2016,4,"Abril",18,15,0,1,0,1,2,431492,4584944
"2016S008654","10","Dv",2016,11,"Novembre",11,16,0,1,0,1,2,431628,4585125
"2016S008069","10","Dg",2016,10,"Octubre",23,9,0,1,0,1,2,431457,4585103
"2016S003370","10","Dl",2016,5,"Maig",2,17,0,1,0,1,2,431821,4584733
"2016S007598","10","Dj",2016,10,"Octubre",6,14,0,1,0,1,2,431923,4584645
"2016S004463","10","Dc",2016,6,"Juny",8,18,0,2,0,2,1,431731,4584614
"2016S005316","10","Dj",2016,7,"Juliol",7,9,0,1,0,1,2,432042,4584578
"2016S004779","10","Ds",2016,6,"Juny",18,14,0,2,0,2,2,431764,4584678
"2016S004764","10","Dv",2016,6,"Juny",17,22,0,1,0,1,2,431653,4584713
"2016S000908","10","Dj",2016,2,"Febrer",4,16,0,1,0,1,1,431981,4584707
"2016S008792","10","Dc",2016,11,"Novembre",16,7,0,3,0,3,2,431981,4584707
"2016S007343","10","Dm",2016,9,"Setembre",27,15,0,1,0,1,2,432099,4584629
"2016S010139","10","Ds",2016,12,"Desembre",31,18,0,2,0,2,1,431666,4585140
"2016S003358","10","Dm",2016,5,"Maig",3,6,0,2,0,2,2,431819,4585096
"2016S007898","10","Dl",2016,10,"Octubre",17,15,0,1,0,1,2,432347,4584910
"2016S005212","10","Dl",2016,7,"Juliol",4,9,0,2,0,2,2,432493,4585057
"2016S003194","10","Dc",2016,4,"Abril",27,16,0,1,0,1,2,432166,4584854
"2016S001867","10","Dm",2016,3,"Marc",8,17,0,1,0,1,2,432430,4585071
"2016S000103","10","Dm",2016,1,"Gener",5,18,0,1,0,1,2,432364,4585077
"2016S006687","10","Dv",2016,9,"Setembre",2,16,0,4,0,4,3,432364,4585077
"2016S006086","10","Dc",2016,8,"Agost",3,16,0,1,0,1,2,432590,4584803
"2016S002779","10","Dc",2016,4,"Abril",13,7,0,1,0,1,2,432107,4584693
"2016S008736","10","Dl",2016,11,"Novembre",14,14,0,3,1,4,2,432562,4584523
"2016S004174","10","Dm",2016,5,"Maig",31,10,0,1,0,1,2,432097,4584786
"2016S002401","10","Dc",2016,3,"Marc",30,11,0,1,0,1,1,432156,4584400
"2016S003517","10","Ds",2016,5,"Maig",7,18,0,1,0,1,2,433023,4585555
"2016S006107","10","Dj",2016,8,"Agost",4,14,0,1,0,1,2,432917,4585620
"2016S008313","10","Dl",2016,10,"Octubre",31,17,0,1,0,1,2,431862,4584352
"2016S001347","10","Ds",2016,2,"Febrer",20,16,0,1,0,1,2,433331,4585863
"2016S005754","10","Dv",2016,7,"Juliol",22,3,0,1,0,1,2,432230,4584198
"2016S009412","10","Dc",2016,12,"Desembre",7,13,0,1,0,1,1,432827,4585282
"2016S007874","10","Dg",2016,10,"Octubre",16,17,0,1,0,1,1,432170,4584620
"2016S003755","10","Dl",2016,5,"Maig",16,17,0,1,0,1,1,432951,4585319
"2016S007588","10","Dj",2016,10,"Octubre",6,11,0,1,0,1,2,432882,4585463
"2016S009799","10","Dm",2016,12,"Desembre",20,9,0,2,0,2,2,431965,4584468
"2016S001654","10","Dm",2016,3,"Marc",1,21,0,1,0,1,2,432933,4585606
"2016S000250","10","Dm",2016,1,"Gener",12,16,0,1,0,1,3,432028,4584383
"2016S008729","10","Dl",2016,11,"Novembre",14,12,0,1,0,1,2,433636,4586091
"2016S004203","10","Dm",2016,5,"Maig",31,21,0,2,0,2,3,433092,4586209
"2016S009035","10","Dj",2016,11,"Novembre",24,18,0,1,0,1,1,433736,4585876
"2016S006921","10","Dl",2016,9,"Setembre",12,18,0,1,0,1,1,433289,4585991
"2016S006531","10","Dv",2016,8,"Agost",26,20,0,0,0,0,2,433491,4586875
"2016S000065","10","Dl",2016,1,"Gener",4,20,0,1,0,1,2,434930,4585065
"2016S006394","10","Dv",2016,8,"Agost",19,15,0,1,0,1,2,433754,4586265
"2016S005403","10","Dg",2016,7,"Juliol",10,7,0,1,0,1,1,434024,4585986
"2016S007174","10","Dm",2016,9,"Setembre",20,20,0,1,0,1,2,434880,4585275
"2016S001650","10","Dm",2016,3,"Marc",1,17,0,0,0,0,2,434870,4585334
"2016S004277","10","Dj",2016,6,"Juny",2,17,0,1,0,1,1,433747,4586199
"2016S000976","10","Ds",2016,2,"Febrer",6,22,0,3,0,3,2,433697,4586136
"2016S005229","10","Dl",2016,7,"Juliol",4,15,0,1,0,1,3,434149,4586017
"2016S008443","10","Ds",2016,11,"Novembre",5,12,0,1,0,1,2,434007,4585877
"2016S006476","10","Dc",2016,8,"Agost",24,14,0,3,0,3,3,434310,4584914
"2016S007473","10","Dg",2016,10,"Octubre",2,0,0,1,0,1,2,433836,4584949
"2016S000314","10","Dj",2016,1,"Gener",14,13,0,2,0,2,1,434448,4584955
"2016S002084","10","Dc",2016,3,"Marc",16,14,0,2,0,2,2,433857,4584815
"2016S007124","10","Dl",2016,9,"Setembre",19,16,0,2,0,2,1,433871,4584654
"2016S009277","10","Dj",2016,12,"Desembre",1,23,0,3,0,3,2,433174,4584861
"2016S000469","10","Dc",2016,1,"Gener",20,11,0,1,0,1,2,433407,4585234
"2016S008840","10","Dj",2016,11,"Novembre",17,12,0,0,0,0,2,433366,4585249
"2016S009357","10","Dl",2016,12,"Desembre",5,6,0,1,0,1,2,433366,4585249
"2016S008770","10","Dm",2016,11,"Novembre",15,13,0,1,0,1,2,433383,4585066
"2016S005387","10","Ds",2016,7,"Juliol",9,17,0,1,0,1,2,433005,4584361
"2016S002617","10","Dc",2016,4,"Abril",6,17,0,1,0,1,1,433005,4584740
"2016S008179","10","Dc",2016,10,"Octubre",26,18,0,1,0,1,1,433767,4585485
"2016S006065","10","Dm",2016,8,"Agost",2,17,0,1,0,1,2,432708,4584406
"2016S009428","10","Dc",2016,12,"Desembre",7,19,0,2,0,2,2,432872,4584623
"2016S005196","10","Dg",2016,7,"Juliol",3,12,0,2,0,2,2,433077,4584827
"2016S001724","10","Dj",2016,3,"Marc",3,21,0,3,0,3,2,433878,4583595
"2016S003923","10","Dg",2016,5,"Maig",22,0,0,1,0,1,2,433575,4583177
"2016S008413","10","Dv",2016,11,"Novembre",4,8,0,1,0,1,2,432807,4583408
"2016S005372","10","Dv",2016,7,"Juliol",8,20,0,1,0,1,2,433683,4583215
"2016S003015","10","Dc",2016,4,"Abril",20,19,0,1,0,1,2,433145,4584378
"2016S002148","10","Dv",2016,3,"Marc",18,7,0,2,0,2,3,433971,4583526
"2016S006861","10","Dv",2016,9,"Setembre",9,15,0,3,0,3,3,433885,4583342
"2016S006577","10","Dl",2016,8,"Agost",29,13,0,2,0,2,2,433473,4582906
"2016S001395","10","Dl",2016,2,"Febrer",22,20,0,1,0,1,2,433475,4584016
"2016S002941","10","Dl",2016,4,"Abril",18,16,0,0,0,0,2,433743,4584532
"2016S005654","10","Dl",2016,7,"Juliol",18,16,0,0,0,0,2,433879,4584201
"2016S006380","10","Dj",2016,8,"Agost",18,18,0,1,0,1,1,433706,4584184
"2016S002442","10","Dj",2016,3,"Marc",31,14,0,1,0,1,2,433530,4584307
"2016S007344","10","Dm",2016,9,"Setembre",27,17,0,2,0,2,2,433710,4584105
"2016S006919","10","Dl",2016,9,"Setembre",12,18,0,1,0,1,2,433660,4584386
"2016S005260","10","Dm",2016,7,"Juliol",5,14,0,1,0,1,1,432798,4584106
"2016S005821","10","Dg",2016,7,"Juliol",24,19,0,0,0,0,2,434131,4583678
"2016S007944","10","Dc",2016,10,"Octubre",19,8,0,2,0,2,1,432486,4583682
"2016S004061","10","Dv",2016,5,"Maig",27,9,0,1,0,1,2,432234,4583792
"2016S008299","10","Dl",2016,10,"Octubre",31,11,0,1,0,1,2,434708,4584215
"2016S007100","10","Dl",2016,9,"Setembre",19,9,0,1,0,1,2,434523,4584101
"2016S002778","10","Dc",2016,4,"Abril",13,9,0,2,0,2,4,434444,4584050
"2016S004374","10","Dg",2016,6,"Juny",5,22,0,1,0,1,2,434228,4583837
"2016S001009","10","Dl",2016,2,"Febrer",8,8,0,1,0,1,2,434020,4583616
"2016S008044","10","Ds",2016,10,"Octubre",22,9,0,1,0,1,2,432480,4584136
"2016S007729","10","Dm",2016,10,"Octubre",11,9,0,1,0,1,2,434933,4584615
"2016S003150","10","Dm",2016,4,"Abril",26,9,0,1,0,1,2,434803,4584403
"2016S003191","10","Dc",2016,4,"Abril",27,11,0,1,0,1,2,434660,4584262
"2016S009055","10","Dv",2016,11,"Novembre",25,9,0,1,0,1,2,434660,4584262
"2016S000256","10","Dm",2016,1,"Gener",12,18,0,1,0,1,2,432303,4584136
"2016S008796","10","Dc",2016,11,"Novembre",16,11,0,2,0,2,3,434516,4584120
"2016S005100","10","Dc",2016,6,"Juny",29,16,0,1,0,1,2,434516,4584120
"2016S000568","10","Ds",2016,1,"Gener",23,11,0,1,0,1,1,434086,4584444
"2016S005115","10","Dj",2016,6,"Juny",30,10,0,1,0,1,2,434440,4584159
"2016S004533","10","Dv",2016,6,"Juny",10,12,0,1,0,1,3,434307,4584297
"2016S000549","10","Dv",2016,1,"Gener",22,18,0,1,0,1,2,432358,4584249
"2016S006358","10","Dc",2016,8,"Agost",17,17,0,1,0,1,2,432358,4584249
"2016S000068","10","Dl",2016,1,"Gener",4,20,0,1,0,1,2,432585,4583201
"2016S007912","10","Dl",2016,10,"Octubre",17,20,0,0,0,0,2,432038,4582989
"2016S008531","10","Dm",2016,11,"Novembre",8,15,0,1,0,1,3,432154,4583704
"2016S007740","10","Dm",2016,10,"Octubre",11,14,0,1,0,1,2,432271,4582752
"2016S001199","10","Dm",2016,2,"Febrer",16,3,0,3,0,3,2,432492,4583849
"2016S004210","10","Dc",2016,6,"Juny",1,7,0,1,0,1,2,432467,4583327
"2016S007037","10","Dv",2016,9,"Setembre",16,9,0,2,0,2,2,432167,4582990
"2016S003970","10","Dm",2016,5,"Maig",24,11,0,2,0,2,2,432199,4583062
"2016S008297","10","Dl",2016,10,"Octubre",31,9,0,1,0,1,2,432157,4583115
"2016S003196","10","Dc",2016,4,"Abril",27,17,0,5,0,5,4,432255,4583073
"2016S007754","10","Dc",2016,10,"Octubre",12,3,0,1,0,1,2,432400,4583041
"2016S005927","10","Dj",2016,7,"Juliol",28,11,0,3,0,3,4,433407,4582829
"2016S008013","10","Dv",2016,10,"Octubre",21,13,0,1,0,1,2,433115,4582557
"2016S007097","10","Dl",2016,9,"Setembre",19,5,0,3,0,3,3,432785,4582534
"2016S000993","10","Dg",2016,2,"Febrer",7,14,0,1,0,1,3,433090,4582602
"2016S003859","10","Dv",2016,5,"Maig",20,7,0,2,0,2,2,432991,4582346
"2016S008211","10","Dv",2016,10,"Octubre",28,1,0,0,0,0,2,433219,4582540
"2016S003285","10","Ds",2016,4,"Abril",30,12,0,1,0,1,2,433341,4582686
"2016S007370","10","Dc",2016,9,"Setembre",28,14,0,1,0,1,3,432912,4582301
"2016S008687","10","Ds",2016,11,"Novembre",12,13,0,3,0,3,2,432912,4582301
"2016S008929","10","Dg",2016,11,"Novembre",20,17,0,2,0,2,2,432912,4582301
"2016S008752","10","Dl",2016,11,"Novembre",14,21,0,1,0,1,2,432912,4582301
"2016S001364","10","Dg",2016,2,"Febrer",21,20,0,1,0,1,2,433046,4582829
"2016S000634","10","Dl",2016,1,"Gener",25,18,0,1,0,1,2,432735,4582965
"2016S007189","10","Dc",2016,9,"Setembre",21,11,0,1,0,1,2,432705,4582393
"2016S008420","10","Dv",2016,11,"Novembre",4,8,0,1,0,1,1,432696,4582342
"2016S000494","10","Dj",2016,1,"Gener",21,8,0,1,0,1,1,432856,4582936
"2016S004419","10","Dm",2016,6,"Juny",7,12,0,1,0,1,2,433011,4583010
"2016S004809","10","Dg",2016,6,"Juny",19,22,0,1,0,1,2,433011,4583010
"2016S004490","10","Dj",2016,6,"Juny",9,12,0,3,0,3,4,433218,4582644
"2016S007606","1","Dj",2016,10,"Octubre",6,20,0,1,0,1,1,430949,4581599
"2016S002811","1","Dc",2016,4,"Abril",13,17,0,1,0,1,2,430612,4581315
"2016S009339","1","Ds",2016,12,"Desembre",3,17,0,1,0,1,1,430721,4580974
"2016S002647","1","Dj",2016,4,"Abril",7,21,0,1,0,1,1,430970,4580925
"2016S005626","1","Ds",2016,7,"Juliol",16,21,0,1,0,1,1,430811,4581157
"2016S008615","1","Dj",2016,11,"Novembre",10,16,0,1,0,1,2,431214,4580892
"2016S003068","1","Dv",2016,4,"Abril",22,15,0,1,0,1,2,431214,4580892
"2016S004503","1","Dl",2016,6,"Juny",6,20,0,1,0,1,2,431214,4580892
"2016S001980","1","Dv",2016,3,"Marc",11,22,0,1,0,1,1,430697,4581308
"2016S001360","1","Dg",2016,2,"Febrer",21,15,0,1,0,1,2,430737,4581264
"2016S006771","1","Dm",2016,9,"Setembre",6,13,0,2,0,2,2,430830,4581249
"2016S005433","1","Dl",2016,7,"Juliol",11,12,0,0,1,1,1,430492,4582098
"2016S003023","1","Dj",2016,4,"Abril",21,9,0,0,0,0,1,430643,4582079
"2016S004656","1","Dc",2016,6,"Juny",15,11,0,0,0,0,1,431255,4581749
"2016S006700","1","Ds",2016,9,"Setembre",3,11,0,0,0,0,1,431255,4581749
"2016S003909","1","Ds",2016,5,"Maig",21,15,0,1,0,1,2,430454,4581615
"2016S006856","1","Dv",2016,9,"Setembre",9,14,0,1,0,1,2,430514,4581798
"2016S004367","1","Dg",2016,6,"Juny",5,15,0,1,0,1,1,430847,4581738
"2016S005177","1","Ds",2016,7,"Juliol",2,12,0,1,0,1,2,430766,4581920
"2016S008289","1","Dg",2016,10,"Octubre",30,14,0,1,0,1,1,431325,4581814
"2016S009674","1","Dv",2016,12,"Desembre",16,18,0,1,0,1,1,431331,4581819
"2016S008897","1","Dv",2016,11,"Novembre",18,19,0,1,0,1,2,430541,4581463
"2016S006349","1","Dc",2016,8,"Agost",17,11,0,2,0,2,1,430811,4581916
"2016S000722","1","Dv",2016,1,"Gener",29,0,0,1,0,1,2,430731,4582093
"2016S004129","1","Dg",2016,5,"Maig",29,19,0,1,0,1,2,430731,4582093
"2016S003185","1","Dc",2016,4,"Abril",27,9,0,1,0,1,2,431340,4581092
"2016S006902","1","Dl",2016,9,"Setembre",12,7,0,1,0,1,2,431337,4580997
"2016S002028","1","Dl",2016,3,"Marc",14,12,0,0,0,0,1,431348,4581736
"2016S007788","1","Dj",2016,10,"Octubre",13,14,0,0,0,0,1,431383,4581677
"2016S000343","1","Dv",2016,1,"Gener",15,14,0,1,0,1,2,431410,4581077
"2016S007491","1","Dl",2016,10,"Octubre",3,11,0,1,0,1,2,431458,4581855
"2016S006899","1","Dg",2016,9,"Setembre",11,19,0,1,0,1,1,430893,4581749
"2016S006131","1","Dv",2016,8,"Agost",5,17,0,1,0,1,1,431653,4581583
"2016S008259","1","Ds",2016,10,"Octubre",29,5,0,1,0,1,2,431653,4581583
"2016S001995","1","Ds",2016,3,"Marc",12,21,0,1,0,1,2,431646,4581571
"2016S001017","1","Dl",2016,2,"Febrer",8,19,0,1,0,1,1,431571,4581748
"2016S007127","1","Dl",2016,9,"Setembre",19,18,0,1,0,1,3,431518,4581350
"2016S001826","1","Dl",2016,3,"Marc",7,17,0,1,0,1,1,432547,4581304
"2016S005329","1","Dj",2016,7,"Juliol",7,14,0,0,0,0,1,431090,4582104
"2016S006566","1","Dg",2016,8,"Agost",28,17,0,1,0,1,2,431950,4581626
"2016S004481","1","Dj",2016,6,"Juny",9,7,0,1,0,1,2,431864,4581575
"2016S002172","1","Dv",2016,3,"Marc",18,17,0,2,0,2,2,431935,4581644
"2016S001914","1","Dj",2016,3,"Marc",10,1,0,1,0,1,1,432907,4582098
"2016S005245","1","Dm",2016,7,"Juliol",5,8,0,1,0,1,1,432684,4581796
"2016S001770","1","Dv",2016,3,"Marc",4,21,0,1,0,1,2,431096,4582234
"2016S006881","1","Dv",2016,9,"Setembre",9,17,0,1,0,1,5,432056,4581689
"2016S009222","1","Dc",2016,11,"Novembre",30,14,0,1,0,1,2,431952,4581651
"2016S006888","1","Dg",2016,9,"Setembre",11,1,0,1,0,1,2,432686,4581685
"2016S009363","1","Dl",2016,12,"Desembre",5,12,0,1,0,1,1,432354,4581275
"2016S008363","1","Dc",2016,11,"Novembre",2,13,0,1,0,1,2,432370,4581391
"2016S005854","1","Dm",2016,7,"Juliol",26,6,0,2,0,2,3,432101,4581726
"2016S006938","1","Dm",2016,9,"Setembre",13,10,0,0,1,1,1,432112,4582000
"2016S006544","1","Ds",2016,8,"Agost",27,16,0,1,0,1,2,431743,4581619
"2016S004965","1","Dj",2016,6,"Juny",23,18,0,2,0,2,2,431743,4581619
"2016S003849","1","Dj",2016,5,"Maig",19,18,0,2,0,2,2,431743,4581619
"2016S001422","1","Dm",2016,2,"Febrer",23,12,0,1,0,1,2,431811,4581724
"2016S005595","1","Dv",2016,7,"Juliol",15,18,0,1,0,1,2,432787,4582238
"2016S006632","1","Dc",2016,8,"Agost",31,16,0,1,0,1,2,431950,4582208
"2016S006690","1","Dv",2016,9,"Setembre",2,20,0,1,0,1,2,432159,4581491
"2016S008855","1","Dj",2016,11,"Novembre",17,19,0,0,0,0,3,432054,4581756
"2016S006606","1","Dm",2016,8,"Agost",30,14,0,1,0,1,2,431309,4582047
"2016S002505","2","Ds",2016,4,"Abril",2,2,0,1,0,1,2,429278,4581082
"2016S006711","1","Ds",2016,9,"Setembre",3,19,0,6,0,6,2,431780,4582295
"2016S007087","1","Dg",2016,9,"Setembre",18,10,0,1,0,1,2,431750,4582419
"2016S007069","2","Ds",2016,9,"Setembre",17,8,0,1,0,1,2,429171,4581128
"2016S007709","2","Dl",2016,10,"Octubre",10,13,0,1,0,1,1,429332,4580958
"2016S009046","2","Dj",2016,11,"Novembre",24,21,0,3,0,3,2,429332,4580958
"2016S002667","2","Dv",2016,4,"Abril",8,16,0,1,0,1,1,429295,4580959
